"DATA_CONTABILE","importo","natura_controp","CTP_CAPOGRU","ctp_controp","NATURA_RAPPORTO","infragruppo","location","statoctp","maturity"
20091231,0.6,"BANCA ESTERA TICKER",100457,100169,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20091231,0.1,"BANCA ESTERA TICKER",100457,100016,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20091231,0.11,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","ARGENTINA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100398,100398,"DEBITI UNSECURED",1,"estero","ARGENTINA","overnight"
20091231,0.73,"BANCA ESTERA TICKER",100118,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.77,"BANCA ESTERA TICKER",100118,100382,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20091231,0.01,"BANCA ESTERA TICKER",100118,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.18,"BANCA ESTERA TICKER",100118,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,3.71,"BANCA ESTERA TICKER",100097,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.02,"BANCA ESTERA TICKER",100100,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.43,"BANCA ESTERA TICKER",100123,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,1.29,"BANCA ESTERA TICKER",100457,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,6.44,"BANCA ESTERA TICKER",100457,100382,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20091231,34.63,"BANCA ESTERA TICKER",100457,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.35,"BANCA ESTERA TICKER",100457,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.03,"BANCA ESTERA TICKER",100457,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.13,"BANCA ESTERA TICKER",100465,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.36,"BANCA ESTERA TICKER",100467,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100272,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100272,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.08,"BANCA ESTERA TICKER",100277,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.06,"BANCA ESTERA TICKER",100365,100370,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100365,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.02,"BANCA ESTERA TICKER",100366,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.06,"BANCA ESTERA TICKER",100367,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,13.87,"BANCA ESTERA TICKER",100278,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.18,"BANCA ESTERA TICKER",100297,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100304,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.05,"BANCA ESTERA TICKER",100309,100070,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100309,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100309,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0,"BANCA ESTERA NON TICKER",100717,999999,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100754,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.02,"BANCA ESTERA TICKER",100755,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.05,"BANCA ESTERA TICKER",100756,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100757,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.11,"BANCA ESTERA TICKER",100758,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100760,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100724,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100724,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100726,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.2,"BANCA ESTERA TICKER",100729,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.02,"BANCA ESTERA TICKER",100731,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100731,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.08,"BANCA ESTERA TICKER",100732,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100734,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100736,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100738,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100373,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,6.51,"BANCA ESTERA TICKER",100377,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100066,100382,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,3.93,"BANCA ESTERA TICKER",100066,100191,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.68,"BANCA ESTERA TICKER",100066,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.07,"BANCA ESTERA TICKER",100066,100158,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,4.47,"BANCA ESTERA TICKER",100398,100382,"IMPIEGHI UNSECURED",0,"estero","AUSTRALIA","nonsignif"
20091231,0.29,"BANCA ESTERA TICKER",100398,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100559,100026,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,0.03,"BANCA ESTERA TICKER",100151,100370,"DEBITI UNSECURED",0,"estero","AUSTRALIA","overnight"
20091231,90.24,"FILIAZIONE BANCA ITALIANA",100118,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.11,"FILIAZIONE BANCA ITALIANA",100118,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.03,"BANCA ESTERA NON TICKER",100118,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.03,"BANCA ESTERA NON TICKER",100118,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.09,"BANCA ESTERA TICKER",100118,100540,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,91.67,"BANCA ESTERA TICKER",100118,100546,"DEBITI SECURED",0,"estero","AUSTRIA","nonsignif"
20091231,1.25,"BANCA ESTERA NON TICKER",100094,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,20,"BANCA ESTERA TICKER",100094,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,5.5,"BANCA ESTERA NON TICKER",100095,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,0.12,"FILIAZIONE BANCA ITALIANA",100097,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,14.83,"BANCA ESTERA NON TICKER",100097,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.67,"BANCA ESTERA TICKER",100097,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,17.35,"BANCA ESTERA TICKER",100097,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.04,"BANCA ESTERA NON TICKER",100100,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.14,"BANCA ESTERA TICKER",100100,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"FILIAZIONE BANCA ITALIANA",100123,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0,"BANCA ESTERA NON TICKER",100123,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,5,"BANCA ESTERA NON TICKER",100123,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.01,"BANCA ESTERA TICKER",100123,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100123,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,317.51,"FILIAZIONE BANCA ITALIANA",100457,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,99.73,"FILIALE BANCA ITALIANA",100457,100457,"DEBITI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20091231,1.49,"FILIALE BANCA ITALIANA",100457,100457,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20091231,88.65,"FILIALE BANCA ITALIANA",100457,100457,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","longterm"
20091231,394.85,"FILIALE BANCA ITALIANA",100457,100457,"IMPIEGHI UNSECURED",1,"estero","AUSTRIA","nonsignif"
20091231,38.78,"FILIALE BANCA ITALIANA",100457,100258,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,8,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,15.7,"BANCA ESTERA NON TICKER",100457,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,62.13,"BANCA ESTERA NON TICKER",100457,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,75,"BANCA ESTERA TICKER",100457,100400,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,13.9,"BANCA ESTERA TICKER",100457,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,1.02,"BANCA ESTERA TICKER",100457,100540,"IMPIEGHI SECURED",0,"estero","AUSTRIA","nonsignif"
20091231,97.83,"BANCA ESTERA TICKER",100457,100546,"DEBITI SECURED",0,"estero","AUSTRIA","nonsignif"
20091231,3.73,"BANCA ESTERA TICKER",100457,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,1.3,"BANCA ESTERA TICKER",100457,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,98.59,"BANCA ESTERA TICKER",100457,100546,"IMPIEGHI SECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0,"BANCA ESTERA NON TICKER",100463,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100464,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,1171.1,"FILIAZIONE BANCA ITALIANA",100044,100044,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20091231,3.00E-006,"BANCA ESTERA TICKER",100048,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,5,"BANCA ESTERA TICKER",100051,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.01,"BANCA ESTERA NON TICKER",100263,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"FILIAZIONE BANCA ITALIANA",100272,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.03,"FILIAZIONE BANCA ITALIANA",100277,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,16,"BANCA ESTERA TICKER",100064,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,3,"BANCA ESTERA TICKER",100064,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.01,"FILIAZIONE BANCA ITALIANA",100366,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100366,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.12,"BANCA ESTERA NON TICKER",100367,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,20,"BANCA ESTERA NON TICKER",100367,999999,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,0.7,"BANCA ESTERA TICKER",100367,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0,"FILIAZIONE BANCA ITALIANA",100278,100044,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.43,"BANCA ESTERA NON TICKER",100278,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,1.9,"BANCA ESTERA TICKER",100278,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA NON TICKER",100280,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,7.5,"BANCA ESTERA TICKER",100280,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.05,"BANCA ESTERA TICKER",100280,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,4.16,"FILIAZIONE BANCA ITALIANA",100304,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.21,"FILIAZIONE BANCA ITALIANA",100304,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"FILIAZIONE BANCA ITALIANA",100309,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.05,"BANCA ESTERA TICKER",100309,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.12,"BANCA ESTERA TICKER",100309,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"FILIAZIONE BANCA ITALIANA",100754,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,4.5,"BANCA ESTERA NON TICKER",100754,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.16,"BANCA ESTERA NON TICKER",100754,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.14,"BANCA ESTERA TICKER",100754,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0,"FILIAZIONE BANCA ITALIANA",100755,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100755,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.02,"FILIAZIONE BANCA ITALIANA",100756,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100756,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.14,"FILIAZIONE BANCA ITALIANA",100757,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100757,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.03,"BANCA ESTERA TICKER",100760,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0,"FILIAZIONE BANCA ITALIANA",100724,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,10,"BANCA ESTERA NON TICKER",100726,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,7.5,"BANCA ESTERA TICKER",100726,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,28.25,"BANCA ESTERA TICKER",100726,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,0.01,"BANCA ESTERA NON TICKER",100729,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100729,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.1,"BANCA ESTERA TICKER",100732,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0,"FILIAZIONE BANCA ITALIANA",100734,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0,"BANCA ESTERA TICKER",100734,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.86,"BANCA ESTERA NON TICKER",100736,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,2.14,"BANCA ESTERA TICKER",100736,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,4.07,"BANCA ESTERA TICKER",100736,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,10,"BANCA ESTERA TICKER",100736,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0.02,"BANCA ESTERA TICKER",100736,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,2421.74,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","longterm"
20091231,0.02,"BANCA ESTERA TICKER",100373,100373,"DEBITI UNSECURED",1,"estero","AUSTRIA","overnight"
20091231,50,"BANCA ESTERA TICKER",100377,100546,"IMPIEGHI UNSECURED",0,"estero","AUSTRIA","nonsignif"
20091231,0,"FILIAZIONE BANCA ITALIANA",100066,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.02,"BANCA ESTERA NON TICKER",100066,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100066,100373,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.05,"BANCA ESTERA TICKER",100066,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,12,"BANCA ESTERA NON TICKER",100398,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,0.01,"BANCA ESTERA NON TICKER",100398,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,5.6,"BANCA ESTERA TICKER",100398,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","longterm"
20091231,0.06,"FILIAZIONE BANCA ITALIANA",100559,100119,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.04,"BANCA ESTERA NON TICKER",100559,999999,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,0.02,"BANCA ESTERA TICKER",100559,100540,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,1.46,"BANCA ESTERA TICKER",100559,100546,"DEBITI UNSECURED",0,"estero","AUSTRIA","overnight"
20091231,4.75,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","longterm"
20091231,24.67,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","nonsignif"
20091231,54.88,"FILIAZIONE BANCA ITALIANA",100118,100118,"DEBITI UNSECURED",1,"estero","BELGIO","overnight"
20091231,1.1,"FILIAZIONE BANCA ITALIANA",100118,100118,"IMPIEGHI UNSECURED",1,"estero","BELGIO","nonsignif"
20091231,21.88,"BANCA ESTERA TICKER",100118,100066,"DEBITI SECURED",0,"estero","BELGIO","nonsignif"
20091231,0.11,"BANCA ESTERA TICKER",100118,100066,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,66.1,"BANCA ESTERA TICKER",100118,100067,"DEBITI UNSECURED",0,"estero","BELGIO","nonsignif"
20091231,0.27,"BANCA ESTERA TICKER",100118,100067,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,59,"BANCA ESTERA NON TICKER",100093,999999,"DEBITI UNSECURED",0,"estero","BELGIO","nonsignif"
20091231,0.11,"BANCA ESTERA TICKER",100093,100541,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,23.68,"BANCA ESTERA TICKER",100097,100541,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,0.21,"BANCA ESTERA TICKER",100097,100013,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,0.07,"BANCA ESTERA TICKER",100097,100021,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,2.12,"BANCA ESTERA TICKER",100100,100066,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,0.77,"BANCA ESTERA TICKER",100100,100021,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,1.17,"BANCA ESTERA TICKER",100101,100066,"DEBITI UNSECURED",0,"estero","BELGIO","nonsignif"
20091231,0.52,"BANCA ESTERA TICKER",100101,100541,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
20091231,0.01,"BANCA ESTERA TICKER",100123,100066,"DEBITI UNSECURED",0,"estero","BELGIO","overnight"
